"","X19806","X19807","X19808","X19809","X19810","X19811","X19812","X19813","X19814","X19815","X19816","X19817","X19820","X19821","X19822","X19824","X19825","X19826","X19827","X19835","X19837","X19840","X19842","X19847","X19852","X19857","X19861","X19864","X19867","X19870","X19873","X19877","X19882","X19887","X19891","X19895","X19900","X19905","X19910","X19915","X19920","X19925","X19928","X19934","X19938","X19944","X19947","X19950","X19954","X19958","X19962","X19978","X19982","X19986","X19993","X19997","X20001","X20005","X20009","X20013","X20016","X20019","X20022","X20027","X20030","X20031","X20032","X20033","X20034","X20035","X20042","X20043","X20175","X20181","X20187","X20305","X20307","X20311","X20313","X20315","X20318","X20319","X20322","X20323","X20327","X20410","X20416","X20422","X20675","X20715","X20718","X20723","X20725","X20729","X20731","X20735","X20835","X20842","X20847","X20866","X20873","X20880","X13","X14","X15","X20","X25","X30","X35","X42","X47","X52"
"X1987M08"," 2.930000e+01"," 1.480000e+01"," 2.610000e+01"," 3.600000e+00"," 5.190000e+01"," 4.870000e+01"," 2.100000e+01"," 2.020000e+01"," 3.430000e+01"," 4.010000e+01"," 9.000000e+00"," 1.610539e+01"," 1.600000e+00","-1.000000e+00"," 9.920512e+00"," 3.739567e+01"," 2.350000e+01"," 2.960000e+01"," 1.110000e+01"," 9.472041e+01","-7.038816e+00"," 1.625700e+00"," 2.988048e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.946955e-01","-5.487672e-02",NA,"-1.250929e-01"," 3.299674e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.000000e-01"," 6.200000e+00"," 3.480000e+01"," 1.009970e+01"," 1.013000e+01"," 9.020000e+00"," 2.105263e-01",NA," 3.230190e+01"," 5.330000e+02"," 1.128000e+03"," 1.662000e+03"," 2.396000e+05"," 2.865800e+03"," 1.014896e+02"," 1.022029e+02"," 9.938739e+01"," 4.738029e+01"," 9.911087e+01"," 1.616733e+02"," 1.029041e+02"," 1.008426e+02"," 1.380000e+01"," 8.400000e+00"," 9.700000e+00"," 1.466374e-01"," 5.950000e+01"," 5.509642e-01"," 4.122497e+02"," 9.227987e+01"," 8.178638e+01"," 6.908463e-01"," 6.422544e+01","-5.117647e+00"," 4.231312e-01","-4.660745e+00"," 8.879006e+00"," 1.175765e+01","-2.878640e+00"," 7.600000e+02"," 2.140000e+03"," 2.131000e+03"," 2.775600e+02"," 2.031000e+01",NA," 6.218592e+00"," 8.360000e+01",NA,NA
"X1987M09"," 3.010000e+01"," 1.610000e+01"," 2.720000e+01"," 5.000000e+00"," 5.270000e+01"," 4.950000e+01"," 2.780000e+01"," 2.140000e+01"," 3.460000e+01"," 4.450000e+01"," 1.320000e+01"," 1.239176e+01"," 2.500000e+00"," 3.000000e+00"," 9.454233e+00"," 3.072106e+01"," 2.430000e+01"," 2.840000e+01"," 9.900000e+00"," 9.548982e+01","-1.062632e+01"," 1.629700e+00","-2.979146e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 2.938296e-01","-3.196799e-01",NA," 0.000000e+00"," 4.604094e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.900000e+00"," 2.300000e+00"," 3.580000e+01"," 1.019602e+01"," 1.021000e+01"," 9.620000e+00"," 1.050420e+00",NA," 3.210731e+01"," 5.520000e+02"," 1.115000e+03"," 1.667000e+03"," 2.633000e+05"," 2.870200e+03"," 1.015928e+02"," 1.021302e+02"," 9.906447e+01"," 4.831492e+01"," 9.908024e+01"," 1.858290e+02"," 1.026492e+02"," 1.010507e+02"," 1.420000e+01"," 8.200000e+00"," 9.700000e+00"," 2.928127e-01"," 6.040000e+01"," 2.739726e-01"," 4.052290e+02"," 1.141949e+02"," 9.323056e+01"," 5.145798e-01"," 7.563775e+01"," 1.494110e+01"," 7.022472e-01"," 1.972620e+00"," 1.108629e+01"," 1.302643e+01","-1.940141e+00"," 1.566000e+03"," 2.121000e+03"," 2.428000e+03"," 2.826800e+02"," 1.953000e+01",NA," 6.863540e+00"," 8.350000e+01",NA,NA
"X1987M10"," 4.290000e+01"," 2.860000e+01"," 4.080000e+01"," 1.630000e+01"," 6.150000e+01"," 4.830000e+01"," 3.350000e+01"," 2.540000e+01"," 3.500000e+01"," 3.840000e+01"," 5.500000e+00"," 1.715579e+01"," 5.200000e+00","-7.000000e+00"," 1.616924e+01"," 2.829812e+01"," 2.420000e+01"," 2.790000e+01"," 1.060000e+01"," 9.628261e+01","-1.408089e+01"," 1.713500e+00"," 6.972112e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 4.882813e-01","-5.471571e-01",NA," 5.109651e-01"," 5.573347e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.000000e-01"," 4.200000e+00"," 3.780000e+01"," 1.002770e+01"," 1.014000e+01"," 9.620000e+00"," 1.039501e+00",NA," 3.243163e+01"," 5.210000e+02"," 1.085000e+03"," 1.606000e+03"," 2.802000e+05"," 2.751400e+03"," 1.016702e+02"," 1.020485e+02"," 9.875979e+01"," 4.391117e+01"," 9.902186e+01"," 1.706941e+02"," 1.023118e+02"," 1.012308e+02"," 1.320000e+01"," 7.900000e+00"," 9.200000e+00"," 4.379544e-01"," 6.120000e+01"," 2.732240e-01"," 3.961240e+02"," 1.247377e+02"," 1.027016e+02"," 3.412969e-01"," 7.263889e+01","-8.144552e+00"," 4.184100e-01","-9.114813e+00"," 1.217990e+01"," 1.439035e+01","-2.210450e+00"," 4.020000e+03"," 6.690000e+03"," 6.810000e+03"," 2.722400e+02"," 1.986000e+01",NA," 7.374106e+00"," 8.373333e+01",NA,NA
"X1987M11"," 4.430000e+01"," 3.030000e+01"," 4.220000e+01"," 1.830000e+01"," 6.290000e+01"," 4.110000e+01"," 2.760000e+01"," 2.140000e+01"," 4.720000e+01"," 4.540000e+01"," 4.500000e+00"," 1.978189e+01"," 6.100000e+00","-5.000000e+00"," 1.354890e+01"," 4.079676e+01"," 2.500000e+01"," 3.160000e+01"," 1.290000e+01"," 9.867459e+01","-1.977680e+01"," 1.831500e+00"," 4.945598e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 4.859086e-01"," 7.507880e-02",NA," 5.657158e-01"," 5.257530e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.500000e+00"," 7.000000e-01"," 4.150000e+01"," 8.998510e+00"," 9.230000e+00"," 9.130000e+00"," 0.000000e+00",NA," 3.314512e+01"," 5.090000e+02"," 1.065000e+03"," 1.574000e+03"," 2.720000e+05"," 2.685600e+03"," 1.017237e+02"," 1.019630e+02"," 9.846912e+01"," 3.458541e+01"," 9.894370e+01"," 1.776101e+02"," 1.019563e+02"," 1.013907e+02"," 1.270000e+01"," 7.800000e+00"," 8.900000e+00"," 1.453571e-01"," 6.130000e+01"," 2.724796e-01"," 3.872383e+02"," 1.214209e+02"," 1.032935e+02"," 6.802721e-01"," 7.347191e+01"," 4.051674e+00"," 6.944444e-01","-2.123780e+01"," 1.267089e+01"," 1.513117e+01","-2.460281e+00"," 1.476000e+03"," 3.659000e+03"," 2.935000e+03"," 2.697200e+02"," 1.885000e+01",NA," 7.884671e+00"," 8.396667e+01",NA,NA
"X1987M12"," 4.560000e+01"," 3.190000e+01"," 4.360000e+01"," 2.030000e+01"," 6.420000e+01"," 4.080000e+01"," 2.200000e+01"," 1.740000e+01"," 4.750000e+01"," 4.400000e+01"," 1.080000e+01"," 1.662172e+01"," 7.000000e+00"," 2.000000e+00"," 1.637647e+01"," 3.548869e+01"," 2.580000e+01"," 2.940000e+01"," 6.400000e+00"," 9.871865e+01","-2.129565e+01"," 1.871500e+00"," 7.874016e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-9.671180e-02","-2.828715e-01",NA," 8.553848e-02","-2.319248e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.400000e+00"," 1.000000e-01"," 3.630000e+01"," 7.972830e+00"," 9.630000e+00"," 8.510000e+00"," 1.440329e+00",NA," 3.366403e+01"," 5.140000e+02"," 1.072000e+03"," 1.585000e+03"," 2.397000e+05"," 2.695800e+03"," 1.017479e+02"," 1.018962e+02"," 9.819862e+01"," 3.516896e+01"," 9.887021e+01"," 1.801159e+02"," 1.016352e+02"," 1.015360e+02"," 1.260000e+01"," 7.800000e+00"," 8.900000e+00"," 2.902790e-01"," 6.050000e+01"," 4.076087e-01"," 3.804370e+02"," 1.034151e+02"," 9.826205e+01"," 1.013514e+00"," 7.480473e+01"," 1.410835e+00"," 8.275862e-01"," 1.687281e+00"," 1.346931e+01"," 1.462951e+01","-1.160202e+00","-2.194000e+03"," 9.190000e+02"," 2.435000e+03"," 2.577100e+02"," 1.728000e+01",NA," 8.395237e+00"," 8.420000e+01",NA,NA
"X1988M01"," 5.290000e+01"," 2.780000e+01"," 4.180000e+01"," 1.390000e+01"," 5.670000e+01"," 4.590000e+01"," 4.300000e+01"," 2.720000e+01"," 4.880000e+01"," 4.220000e+01"," 7.200000e+00"," 1.686134e+01"," 9.400000e+00","-1.000000e+00"," 2.203970e+01"," 2.754431e+01"," 3.280000e+01"," 3.160000e+01"," 1.340000e+01"," 9.755274e+01","-1.621283e+01"," 1.770500e+00"," 4.882813e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.000000e+00","-3.095746e-01",NA," 2.947367e-01","-5.484251e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.500000e+00"," 1.900000e+00"," 3.840000e+01"," 8.886910e+00"," 9.710000e+00"," 8.070000e+00"," 8.113590e-01",NA," 3.314512e+01"," 5.210000e+02"," 1.077000e+03"," 1.598000e+03"," 2.248000e+05"," 2.722200e+03"," 1.017507e+02"," 1.018532e+02"," 9.798074e+01"," 3.711025e+01"," 9.882173e+01"," 1.816193e+02"," 1.013852e+02"," 1.016636e+02"," 1.270000e+01"," 7.900000e+00"," 9.000000e+00"," 4.341501e-01"," 5.930000e+01"," 5.412720e-01"," 3.765975e+02"," 1.088642e+02"," 1.008271e+02"," 1.003344e+00"," 6.572487e+01"," 8.347245e-01"," 1.701529e+00"," 5.520047e+00"," 9.662373e+00"," 1.344995e+01","-3.787578e+00","-1.990000e+02","-3.700000e+02","-2.310000e+02"," 2.587600e+02"," 1.713000e+01",NA," 8.705267e+00"," 8.453333e+01",NA,NA
"X1988M02"," 5.440000e+01"," 2.910000e+01"," 4.300000e+01"," 1.530000e+01"," 5.760000e+01"," 4.290000e+01"," 3.940000e+01"," 2.480000e+01"," 2.970000e+01"," 4.110000e+01"," 7.800000e+00"," 1.746860e+01"," 1.020000e+01","-2.000000e+00"," 1.776258e+01"," 3.264321e+01"," 3.370000e+01"," 2.910000e+01"," 1.150000e+01"," 9.711121e+01","-1.311446e+01"," 1.770000e+00"," 6.000000e-01"," 4.000000e-01"," 6.000000e-01"," 2.000000e-01"," 1.000000e-01"," 3.000000e-01"," 5.000000e-01"," 0.000000e+00","-2.000000e-01"," 5.000000e-01"," 1.000000e-01","-1.000000e-01","-9.000000e-01"," 0.000000e+00"," 3.000000e-01"," 0.000000e+00"," 5.000000e-01"," 4.000000e-01"," 3.000000e-01","-5.790072e-01"," 3.000000e-01"," 1.234421e-01"," 4.319395e-01",NA," 2.832861e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.780718e-01",NA,NA,"-2.500000e+00"," 1.100000e+00"," 4.120000e+01"," 9.287950e+00"," 9.520000e+00"," 8.200000e+00","-2.012072e-01",NA," 3.314512e+01"," 5.100000e+02"," 1.054000e+03"," 1.563000e+03"," 2.242000e+05"," 2.665500e+03"," 1.017440e+02"," 1.018291e+02"," 9.784692e+01"," 3.667390e+01"," 9.879438e+01"," 1.809177e+02"," 1.012226e+02"," 1.017673e+02"," 1.240000e+01"," 7.800000e+00"," 8.900000e+00"," 2.881876e-01"," 5.830000e+01"," 4.037685e-01"," 3.764878e+02"," 1.131287e+02"," 1.032935e+02"," 6.622517e-01"," 7.338861e+01","-3.863135e-01","-2.226721e+00","-1.175589e+00"," 1.144526e+01"," 1.455055e+01","-3.105290e+00"," 7.900000e+01"," 1.111000e+03"," 9.780000e+02"," 2.402900e+02"," 1.680000e+01",NA," 9.015297e+00"," 8.486667e+01",NA,NA
"X1988M03"," 5.590000e+01"," 3.040000e+01"," 4.420000e+01"," 1.670000e+01"," 5.840000e+01"," 4.050000e+01"," 3.770000e+01"," 2.470000e+01"," 2.960000e+01"," 4.240000e+01"," 4.200000e+00"," 1.616985e+01"," 1.120000e+01"," 1.000000e+00"," 1.674625e+01"," 3.276330e+01"," 3.450000e+01"," 2.480000e+01"," 8.500000e+00"," 1.003312e+02","-1.309904e+01"," 1.879800e+00"," 3.000000e-01"," 2.000000e-01"," 8.000000e-01"," 5.000000e-01"," 1.000000e-01"," 9.000000e-01"," 3.000000e-01"," 0.000000e+00","-2.000000e-01"," 8.000000e-01"," 1.400000e+00"," 6.000000e-01"," 1.000000e-01"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 3.000000e-01"," 0.000000e+00"," 4.000000e-01","-1.119960e-01"," 4.000000e-01"," 9.492018e-02"," 4.519856e-01",NA," 5.649718e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.649718e-01",NA,NA,"-2.000000e+00"," 8.000000e-01"," 3.650000e+01"," 8.913040e+00"," 9.220000e+00"," 8.500000e+00","-1.008065e+00",NA," 3.411807e+01"," 4.960000e+02"," 1.026000e+03"," 1.522000e+03"," 2.320000e+05"," 2.592100e+03"," 1.017317e+02"," 1.018132e+02"," 9.780391e+01"," 3.795396e+01"," 9.878744e+01"," 1.662839e+02"," 1.011506e+02"," 1.018459e+02"," 1.200000e+01"," 7.600000e+00"," 8.600000e+00"," 1.436732e-01"," 5.800000e+01"," 0.000000e+00"," 3.796691e+02"," 1.298315e+02"," 1.113834e+02"," 0.000000e+00"," 8.996560e+01","-8.088643e+00"," 4.140787e-01"," 3.490293e+00"," 1.360317e+01"," 1.669980e+01","-3.096627e+00"," 5.185000e+03"," 9.389000e+03"," 1.072000e+04"," 2.420300e+02"," 1.620000e+01",NA," 9.325327e+00"," 8.520000e+01",NA,NA
"X1988M04"," 4.390000e+01"," 2.620000e+01"," 3.890000e+01"," 1.350000e+01"," 6.940000e+01"," 4.090000e+01"," 2.690000e+01"," 1.880000e+01"," 2.950000e+01"," 4.670000e+01"," 1.140000e+01"," 1.316060e+01"," 6.500000e+00"," 2.000000e+00"," 1.524428e+01"," 2.623753e+01"," 3.480000e+01"," 2.990000e+01"," 5.800000e+00"," 1.032033e+02","-1.312516e+01"," 1.884500e+00"," 6.000000e-01"," 1.400000e+00"," 2.000000e-01"," 2.000000e+00"," 5.600000e+00"," 8.000000e-01"," 6.000000e-01"," 7.300000e+00"," 1.200000e+00"," 5.000000e-01"," 5.000000e-01"," 1.300000e+00"," 1.900000e+00"," 0.000000e+00"," 1.800000e+00"," 1.000000e-01"," 1.200000e+00"," 6.000000e-01"," 1.300000e+00"," 1.604584e+00"," 8.000000e-01"," 4.301012e+00"," 1.839621e+00",NA," 1.685393e+00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.123596e+00",NA,NA,"-4.400000e+00","-3.300000e+00"," 4.250000e+01"," 8.374260e+00"," 9.200000e+00"," 8.040000e+00"," 3.869654e+00",NA," 3.392348e+01"," 4.750000e+02"," 1.013000e+03"," 1.489000e+03"," 2.513000e+05"," 2.536000e+03"," 1.017179e+02"," 1.017916e+02"," 9.783183e+01"," 3.751404e+01"," 9.881397e+01"," 1.709948e+02"," 1.011587e+02"," 1.019121e+02"," 1.150000e+01"," 7.500000e+00"," 8.500000e+00"," 7.173601e-01"," 5.850000e+01"," 0.000000e+00"," 3.830698e+02"," 1.115888e+02"," 9.599295e+01","-1.644737e-01"," 6.964004e+01"," 2.833032e+00"," 1.443299e+00","-1.159419e+00"," 1.254364e+01"," 1.573353e+01","-3.189890e+00"," 1.195000e+03"," 1.448000e+03"," 6.830000e+02"," 2.388900e+02"," 1.786000e+01",NA," 9.105899e+00"," 8.540000e+01",NA,NA
"X1988M05"," 4.430000e+01"," 2.700000e+01"," 3.960000e+01"," 1.430000e+01"," 7.080000e+01"," 4.830000e+01"," 3.630000e+01"," 2.680000e+01"," 3.420000e+01"," 3.750000e+01"," 4.300000e+00"," 1.728189e+01"," 6.900000e+00","-3.000000e+00"," 1.856938e+01"," 3.027628e+01"," 3.520000e+01"," 2.200000e+01"," 3.800000e+00"," 1.036791e+02","-1.080220e+01"," 1.844800e+00"," 3.000000e-01"," 4.000000e-01"," 1.400000e+00"," 6.000000e-01"," 2.000000e-01"," 6.000000e-01"," 4.000000e-01"," 1.000000e-01"," 1.500000e+00"," 5.000000e-01"," 3.000000e-01"," 3.000000e-01","-2.000000e-01"," 0.000000e+00"," 4.000000e-01"," 0.000000e+00"," 4.000000e-01"," 4.000000e-01"," 5.000000e-01"," 7.920745e-01"," 6.000000e-01"," 2.811381e-01"," 3.532910e-01",NA," 5.524862e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.555556e-01",NA,NA,"-1.900000e+00"," 4.000000e-01"," 4.380000e+01"," 8.066760e+00"," 9.410000e+00"," 7.240000e+00","-3.921569e-01",NA," 3.411807e+01"," 4.520000e+02"," 9.740000e+02"," 1.426000e+03"," 2.622000e+05"," 2.426900e+03"," 1.017083e+02"," 1.017605e+02"," 9.787530e+01"," 3.743005e+01"," 9.889295e+01"," 1.905399e+02"," 1.011983e+02"," 1.019822e+02"," 1.090000e+01"," 7.200000e+00"," 8.100000e+00"," 4.273472e-01"," 5.950000e+01"," 4.021448e-01"," 3.827407e+02"," 1.217763e+02"," 9.589429e+01"," 1.647446e-01"," 7.313870e+01"," 1.143025e+01","-2.032520e-01","-2.236920e-01"," 1.232824e+01"," 1.614671e+01","-3.818466e+00"," 2.569000e+03"," 3.039000e+03"," 3.584000e+03"," 2.477600e+02"," 1.742000e+01",NA," 8.886472e+00"," 8.560000e+01",NA,NA
"X1988M06"," 4.470000e+01"," 2.770000e+01"," 4.030000e+01"," 1.510000e+01"," 7.200000e+01"," 4.880000e+01"," 3.990000e+01"," 2.540000e+01"," 3.430000e+01"," 4.430000e+01"," 1.230000e+01"," 1.353911e+01"," 7.300000e+00","-1.000000e+00"," 1.105568e+01"," 2.856165e+01"," 3.550000e+01"," 3.030000e+01"," 4.000000e+00"," 1.013516e+02","-8.391554e+00"," 1.709300e+00"," 2.000000e-01"," 0.000000e+00"," 3.000000e-01"," 4.000000e-01"," 5.000000e-01"," 2.000000e-01"," 2.000000e-01"," 0.000000e+00"," 1.700000e+00"," 2.000000e-01"," 2.000000e-01"," 9.000000e-01"," 1.000000e+00"," 0.000000e+00","-1.000000e-01"," 1.000000e-01"," 3.000000e-01"," 4.000000e-01"," 3.000000e-01"," 1.380711e+00"," 4.000000e-01"," 3.991283e-01"," 3.267555e-01",NA," 2.747253e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.683241e-01",NA,NA,"-2.600000e+00","-5.000000e-01"," 4.840000e+01"," 8.975140e+00"," 9.510000e+00"," 6.880000e+00"," 1.181102e+00",NA," 3.463698e+01"," 4.360000e+02"," 9.450000e+02"," 1.381000e+03"," 2.695000e+05"," 2.340800e+03"," 1.016998e+02"," 1.016849e+02"," 9.791809e+01"," 3.878822e+01"," 9.903521e+01"," 1.830226e+02"," 1.012023e+02"," 1.020666e+02"," 1.060000e+01"," 7.100000e+00"," 7.900000e+00"," 1.418534e-01"," 6.090000e+01"," 8.010681e-01"," 3.762684e+02"," 1.245008e+02"," 9.619026e+01"," 9.868421e-01"," 7.705387e+01","-3.945292e+00"," 1.018330e+00"," 3.628499e+00"," 1.290714e+01"," 1.656822e+01","-3.661082e+00"," 1.653000e+03"," 6.764000e+03"," 6.566000e+03"," 2.555900e+02"," 1.653000e+01",NA," 8.667044e+00"," 8.580000e+01",NA,NA
"X1988M07"," 4.300000e+01"," 2.940000e+01"," 3.750000e+01"," 2.120000e+01"," 6.910000e+01"," 4.980000e+01"," 2.720000e+01"," 2.160000e+01"," 3.440000e+01"," 4.340000e+01"," 1.220000e+01"," 1.448145e+01"," 1.440000e+01"," 1.000000e+00"," 1.613960e+01"," 2.830474e+01"," 2.950000e+01"," 2.950000e+01"," 9.000000e+00"," 1.006050e+02","-5.564258e+00"," 1.707000e+00","-9.000000e-01"," 0.000000e+00","-1.700000e+00"," 4.000000e-01"," 3.000000e-01"," 3.000000e-01"," 8.000000e-01"," 0.000000e+00"," 1.100000e+00","-1.000000e-01"," 2.000000e-01"," 6.000000e-01"," 2.000000e-01"," 0.000000e+00"," 1.000000e-01"," 0.000000e+00"," 3.000000e-01"," 1.100000e+00"," 0.000000e+00"," 7.367500e-01","-2.000000e-01"," 3.342273e-01"," 1.789742e-01",NA," 2.739726e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1.834862e-01",NA,NA,"-3.200000e+00","-3.100000e+00"," 5.110000e+01"," 1.057366e+01"," 9.840000e+00"," 9.210000e+00"," 3.891051e-01",NA," 3.509102e+01"," 4.430000e+02"," 9.310000e+02"," 1.374000e+03"," 2.582000e+05"," 2.326700e+03"," 1.016878e+02"," 1.015499e+02"," 9.796756e+01"," 3.897426e+01"," 9.922714e+01"," 1.872323e+02"," 1.011521e+02"," 1.021602e+02"," 1.140000e+01"," 7.200000e+00"," 8.200000e+00"," 5.665627e-01"," 6.220000e+01"," 9.271523e-01"," 3.669440e+02"," 1.100488e+02"," 8.938295e+01"," 1.465798e+00"," 6.939014e+01"," 2.300110e+00"," 1.209677e+00"," 4.797691e-01"," 1.135281e+01"," 1.603230e+01","-4.679497e+00"," 9.100000e+02"," 6.725000e+03"," 7.550000e+03"," 2.553600e+02"," 1.550000e+01",NA," 8.640177e+00"," 8.550000e+01",NA,NA
"X1988M08"," 4.320000e+01"," 3.030000e+01"," 3.820000e+01"," 2.250000e+01"," 7.000000e+01"," 4.870000e+01"," 4.250000e+01"," 2.900000e+01"," 4.210000e+01"," 3.970000e+01"," 4.300000e+00"," 1.607203e+01"," 1.510000e+01"," 0.000000e+00"," 1.588220e+01"," 3.233389e+01"," 2.950000e+01"," 2.950000e+01"," 5.800000e+00"," 1.023296e+02","-5.747168e+00"," 1.681500e+00"," 5.000000e-01"," 1.000000e-01"," 1.000000e-01"," 9.000000e-01","-1.000000e-01"," 1.400000e+00"," 4.000000e-01"," 0.000000e+00","-2.000000e-01"," 4.000000e-01"," 6.000000e-01"," 4.000000e-01","-1.000000e-01"," 0.000000e+00"," 2.000000e-01"," 1.000000e-01"," 7.000000e-01"," 5.000000e-01"," 5.000000e-01","-1.512751e-01"," 3.000000e-01"," 4.449764e-02"," 1.379984e+00",NA," 8.196721e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 3.663004e-01",NA,NA,"-4.300000e+00","-4.300000e+00"," 5.150000e+01"," 1.144429e+01"," 9.910000e+00"," 1.026000e+01"," 7.751938e-01",NA," 3.496130e+01"," 4.360000e+02"," 9.230000e+02"," 1.359000e+03"," 2.440000e+05"," 2.291200e+03"," 1.016647e+02"," 1.013553e+02"," 9.803912e+01"," 3.843209e+01"," 9.943704e+01"," 1.992601e+02"," 1.010484e+02"," 1.022503e+02"," 1.140000e+01"," 7.300000e+00"," 8.200000e+00"," 1.408545e-01"," 6.310000e+01"," 7.874016e-01"," 3.593747e+02"," 1.044812e+02"," 8.869235e+01"," 1.123596e+00"," 7.222239e+01"," 6.423983e+00"," 1.992032e-01","-1.391432e+00"," 1.064717e+01"," 1.433932e+01","-3.692150e+00","-7.440000e+02"," 1.887000e+03"," 2.676000e+03"," 2.540100e+02"," 1.552000e+01",NA," 8.613309e+00"," 8.520000e+01",NA,NA
"X1988M09"," 4.340000e+01"," 3.130000e+01"," 3.890000e+01"," 2.370000e+01"," 7.090000e+01"," 4.930000e+01"," 2.630000e+01"," 2.350000e+01"," 4.230000e+01"," 3.900000e+01"," 5.100000e+00"," 1.569857e+01"," 1.570000e+01"," 0.000000e+00"," 1.544251e+01"," 3.165319e+01"," 2.940000e+01"," 3.380000e+01"," 8.700000e+00"," 1.010528e+02","-2.277584e+00"," 1.685500e+00"," 4.000000e-01"," 2.000000e-01"," 1.400000e+00"," 3.000000e-01"," 2.000000e-01"," 4.000000e-01"," 2.000000e-01"," 0.000000e+00"," 3.000000e-01"," 8.000000e-01"," 2.000000e-01"," 3.000000e-01","-2.000000e-01"," 7.000000e-01","-1.000000e-01"," 5.800000e+00"," 7.000000e-01"," 3.000000e-01"," 5.000000e-01","-2.505186e-02"," 4.000000e-01"," 2.605919e-01"," 5.252580e-01",NA," 5.420054e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 5.474453e-01",NA,NA,"-6.500000e+00","-8.000000e+00"," 5.120000e+01"," 1.219034e+01"," 1.010000e+01"," 1.060000e+01"," 5.769231e-01",NA," 3.496130e+01"," 4.180000e+02"," 9.620000e+02"," 1.381000e+03"," 2.601000e+05"," 2.311000e+03"," 1.016192e+02"," 1.011172e+02"," 9.811977e+01"," 3.724779e+01"," 9.963599e+01"," 2.042716e+02"," 1.008925e+02"," 1.023233e+02"," 1.120000e+01"," 7.600000e+00"," 8.400000e+00"," 1.406407e-01"," 6.320000e+01"," 2.604167e-01"," 3.565225e+02"," 1.285284e+02"," 9.944593e+01"," 3.174603e-01"," 8.271837e+01"," 2.515091e+00","-5.964215e-01","-3.081057e+00"," 1.248133e+01"," 1.488767e+01","-2.406343e+00"," 3.795000e+03"," 7.368000e+03"," 7.824000e+03"," 2.345900e+02"," 1.454000e+01",NA," 8.586442e+00"," 8.490000e+01",NA,NA
