"","X13692","X13693","X13694","X13695","X13696","X13697","X13698","X13699","X13700","X13701","X13702","X13703","X13706","X13707","X13708","X13710","X13711","X13712","X13713","X13720","X13722","X13724","X13726","X13746","X13806","X13811","X13819","X13823","X13827","X13831","X13834","X13838","X13842","X13846","X13862","X13866","X13870","X13877","X13881","X13885","X13889","X13893","X13897","X13900","X13903","X13906","X13911","X13914","X13915","X13917","X13918","X13919","X14062","X14068","X14074","X14192","X14194","X14200","X14202","X14205","X14207","X14208","X14212","X14295","X14301","X14307","X14568","X14611","X14612","X14617","X14620","X14622","X14626","X14723","X14730","X14740","X14760","X14767","X14774","X1","X2","X3","X16","X21","X26","X34","X37","X41","X46","X51"
"X1997M09","-4.200000e+01","-3.850000e+01","-3.000000e+01","-4.700000e+01"," 2.800000e+00"," 2.820000e+01","-2.260000e+01"," 3.400000e+00"," 5.800000e+00"," 1.570000e+01","-4.700000e+00"," 7.300000e+00"," 2.200000e+00"," 3.800000e+00"," 1.220000e+01"," 1.340000e+01"," 1.220000e+01"," 5.800000e+00","-8.900000e+00"," 9.159879e+01"," 1.005921e+02"," 1.115119e+00"," 1.171085e+00"," 4.013695e-01"," 4.950822e-01","-2.450174e-01"," 4.018004e-01"," 1.781569e-02","-2.199292e-01","-1.240764e-01"," 1.200000e+00"," 6.400000e+00"," 5.000000e-01"," 2.000000e-01"," 2.000000e-01"," 1.000000e-01"," 0.000000e+00"," 0.000000e+00","-1.500000e+00"," 5.000000e-01"," 3.000000e-01"," 1.000000e-01","-2.000000e-01"," 0.000000e+00","-3.000000e-01"," 5.000000e-01","-4.300000e+00"," 6.500000e+00"," 3.500000e+00"," 5.170000e+00"," 6.086762e+00"," 5.310000e+00"," 4.070000e+02"," 9.870000e+02"," 1.394000e+03"," 5.563600e+04"," 2.550636e+03"," 1.008526e+02"," 9.919042e+01"," 5.592899e+01"," 9.764518e+01"," 1.006029e+02"," 9.989252e+01"," 4.290000e+01"," 2.170000e+01"," 2.550000e+01"," 2.379901e-01"," 9.009929e+01","-3.575537e-01"," 3.171990e+02"," 1.291746e+02"," 9.582068e-01"," 1.255527e+02","-3.971313e+00","-2.243040e-01"," 2.792944e+00"," 8.460843e+00"," 1.033283e+01","-1.871990e+00"," 8.900000e+00"," 4.100000e+00"," 4.200000e+00"," 2.987500e+02"," 1.980000e+01"," 6.090000e+00"," 1.421553e+00"," 5.985396e+01"," 8.020000e+01"," 1.160000e+11"," 7.564000e+01"
"X1997M10","-3.010000e+01","-3.810000e+01","-3.230000e+01","-4.400000e+01","-1.200000e+00"," 2.220000e+01","-2.320000e+01","-1.600000e+00"," 1.900000e+00"," 1.340000e+01"," 3.800000e+00"," 6.300000e+00"," 4.300000e+00"," 3.600000e+00"," 6.200000e+00"," 1.640000e+01"," 1.960000e+01"," 6.700000e+00","-8.000000e+00"," 9.203752e+01"," 9.881176e+01"," 1.142905e+00","-3.663068e-01"," 4.470490e-01","-3.676374e-02"," 1.543201e-01"," 4.468090e-01"," 6.759713e-02","-1.893192e-01","-9.073017e-02","-4.000000e-01"," 1.000000e-01"," 5.000000e-01"," 7.000000e-01"," 0.000000e+00"," 1.000000e-01","-2.000000e-01"," 0.000000e+00","-1.400000e+00"," 9.000000e-01"," 1.000000e-01"," 2.000000e-01"," 1.000000e-01"," 0.000000e+00","-2.000000e-01"," 0.000000e+00","-4.300000e+00"," 5.800000e+00"," 2.800000e+00"," 5.120000e+00"," 5.975217e+00"," 5.120000e+00"," 3.920000e+02"," 9.890000e+02"," 1.381000e+03"," 5.634700e+04"," 2.577052e+03"," 1.008106e+02"," 9.907904e+01"," 5.502110e+01"," 1.033644e+02"," 1.008086e+02"," 9.994513e+01"," 4.310000e+01"," 2.150000e+01"," 2.530000e+01"," 1.194234e-01"," 8.703001e+01"," 8.250559e-01"," 3.370800e+02"," 1.381025e+02"," 4.200240e+00"," 1.342115e+02"," 5.857178e+00","-3.967204e-02","-1.623285e+00"," 1.044480e+01"," 1.162157e+01","-1.176774e+00"," 9.900000e+00"," 4.600000e+00"," 4.700000e+00"," 2.730200e+02"," 2.133000e+01"," 5.970000e+00"," 2.782743e+00"," 6.001988e+01"," 8.020000e+01"," 1.180000e+11"," 7.569333e+01"
"X1997M11","-1.740000e+01"," 6.100000e+00"," 7.200000e+00"," 5.000000e+00"," 3.800000e+00"," 2.440000e+01","-2.440000e+01","-3.500000e+00"," 3.800000e+00"," 1.570000e+01"," 1.050000e+01"," 6.700000e+00"," 4.600000e+00"," 6.200000e+00"," 9.700000e+00"," 1.650000e+01"," 1.860000e+01"," 7.300000e+00","-7.000000e+00"," 9.242565e+01"," 9.754880e+01"," 1.116450e+00"," 4.723263e-01"," 4.464859e-01"," 1.986008e-01","-2.266858e-01"," 4.476786e-01"," 1.471040e-01","-1.477653e-02"," 5.728177e-02"," 5.000000e-01"," 1.000000e-01"," 2.000000e-01"," 3.000000e-01"," 2.000000e-01"," 1.000000e-01","-1.000000e-01"," 0.000000e+00","-3.000000e-01"," 5.000000e-01"," 1.000000e-01"," 0.000000e+00","-2.000000e-01"," 1.000000e-01"," 0.000000e+00"," 1.000000e-01","-3.200000e+00"," 5.600000e+00","-5.000000e-01"," 5.050000e+00"," 5.957150e+00"," 5.180000e+00"," 3.910000e+02"," 9.900000e+02"," 1.382000e+03"," 5.348800e+04"," 2.600732e+03"," 1.007879e+02"," 9.898511e+01"," 5.302394e+01"," 1.035176e+02"," 1.010376e+02"," 9.999147e+01"," 4.260000e+01"," 2.120000e+01"," 2.490000e+01"," 0.000000e+00"," 8.715039e+01","-9.390088e-01"," 3.170600e+02"," 1.328016e+02","-3.041195e+00"," 1.300174e+02"," 1.481611e-01"," 1.402302e+00","-3.629819e+00"," 9.318418e+00"," 1.028924e+01","-9.708249e-01"," 8.400000e+00"," 4.200000e+00"," 4.600000e+00"," 2.666200e+02"," 2.019000e+01"," 5.960000e+00"," 4.143932e+00"," 6.018580e+01"," 8.020000e+01"," 1.200000e+11"," 7.574667e+01"
"X1997M12"," 1.230000e+01","-2.540000e+01","-3.670000e+01","-1.400000e+01"," 8.000000e-01"," 2.340000e+01","-2.110000e+01","-7.000000e-01"," 1.300000e+00"," 1.610000e+01"," 4.400000e+00"," 3.300000e+00"," 4.900000e+00"," 3.600000e+00"," 4.500000e+00"," 9.100000e+00"," 2.030000e+01"," 1.030000e+01","-1.100000e+01"," 9.260498e+01"," 1.002222e+02"," 1.096817e+00"," 8.110620e-01"," 4.302999e-01"," 2.659072e-01","-4.964471e-01"," 4.286232e-01"," 1.496912e-01"," 1.886684e-01"," 2.262033e-01"," 8.000000e-01","-1.000000e-01"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00","-1.000000e-01"," 0.000000e+00"," 7.000000e-01"," 3.000000e-01"," 0.000000e+00"," 0.000000e+00","-5.000000e-01"," 1.000000e-01"," 2.000000e-01"," 3.000000e-01","-2.900000e+00"," 7.500000e+00","-3.000000e-01"," 4.830000e+00"," 5.643619e+00"," 4.890000e+00"," 3.790000e+02"," 9.970000e+02"," 1.376000e+03"," 5.012000e+04"," 2.566904e+03"," 1.007818e+02"," 9.892655e+01"," 5.771608e+01"," 1.044067e+02"," 1.012842e+02"," 1.000296e+02"," 4.070000e+01"," 2.060000e+01"," 2.400000e+01","-2.371418e-01"," 8.894072e+01"," 1.836687e-01"," 3.082830e+02"," 1.136904e+02"," 3.593993e-01"," 1.083704e+02"," 8.589120e-01"," 1.656882e+00"," 8.849094e+00"," 8.447353e+00"," 9.973384e+00","-1.526031e+00"," 6.700000e+00"," 3.400000e+00"," 4.200000e+00"," 2.660600e+02"," 1.833000e+01"," 5.640000e+00"," 5.505122e+00"," 6.035172e+01"," 8.020000e+01"," 1.210000e+11"," 7.580000e+01"
"X1998M01","-1.030000e+01","-1.570000e+01","-2.840000e+01","-3.000000e+00"," 7.800000e+00"," 2.340000e+01","-1.300000e+01"," 2.000000e+00"," 3.600000e+00"," 1.150000e+01"," 4.300000e+00"," 4.700000e+00","-1.100000e+00"," 6.000000e+00"," 9.200000e+00"," 1.080000e+01"," 1.790000e+01"," 3.600000e+00","-9.400000e+00"," 9.297226e+01"," 1.026395e+02"," 1.075186e+00"," 3.254027e-01"," 3.337151e-01"," 2.359160e-01","-1.706414e+00"," 3.347812e-01"," 4.115652e-01"," 7.489633e-01"," 6.840441e-01"," 3.000000e-01"," 4.000000e-01","-3.000000e-01","-7.000000e-01"," 2.000000e-01"," 1.100000e+00"," 2.000000e-01"," 8.000000e-01","-1.000000e-01"," 0.000000e+00"," 8.000000e-01"," 5.000000e-01","-1.700000e+00"," 3.000000e-01"," 6.000000e-01"," 2.000000e-01","-1.900000e+00"," 5.700000e+00"," 3.000000e-01"," 4.700000e+00"," 5.397050e+00"," 4.830000e+00"," 3.850000e+02"," 9.740000e+02"," 1.359000e+03"," 4.766100e+04"," 2.577189e+03"," 1.007847e+02"," 9.890988e+01"," 6.214538e+01"," 1.052024e+02"," 1.015438e+02"," 1.000595e+02"," 4.100000e+01"," 2.040000e+01"," 2.390000e+01","-1.195644e-01"," 8.245977e+01"," 1.409421e+00"," 3.153200e+02"," 1.258267e+02"," 2.468983e-01"," 1.158115e+02"," 7.621413e-01"," 3.850103e-01"," 7.674299e+00"," 8.342110e+00"," 9.741306e+00","-1.399196e+00"," 7.400000e+00"," 4.000000e+00"," 4.800000e+00"," 2.844800e+02"," 1.672000e+01"," 5.400000e+00"," 4.796920e+00"," 6.057655e+01"," 8.050000e+01"," 1.210000e+11"," 7.575000e+01"
"X1998M02","-2.170000e+01","-1.860000e+01","-3.520000e+01","-2.000000e+00"," 7.800000e+00"," 2.170000e+01","-8.300000e+00"," 4.500000e+00"," 4.400000e+00"," 1.030000e+01","-1.000000e-01"," 3.200000e+00","-9.000000e-01"," 9.800000e+00"," 8.700000e+00"," 1.070000e+01"," 1.760000e+01"," 1.700000e+00","-6.600000e+00"," 9.218073e+01"," 1.025408e+02"," 1.083006e+00","-1.184163e+00"," 4.932704e-01","-2.337371e-01","-1.056505e+00"," 4.930914e-01"," 2.008739e-01"," 2.875260e-01"," 3.196347e-01","-1.200000e+00"," 3.000000e-01"," 0.000000e+00","-3.000000e-01"," 3.000000e-01","-1.000000e-01","-2.000000e-01"," 0.000000e+00","-1.000000e-01"," 1.000000e-01"," 3.000000e-01"," 5.000000e-01","-1.100000e+00"," 2.000000e-01"," 2.000000e-01","-3.000000e-01","-1.900000e+00"," 6.400000e+00","-1.600000e+00"," 4.600000e+00"," 5.235300e+00"," 5.290000e+00"," 3.760000e+02"," 9.560000e+02"," 1.332000e+03"," 4.590200e+04"," 2.553346e+03"," 1.007850e+02"," 9.892871e+01"," 6.720771e+01"," 1.066828e+02"," 1.018068e+02"," 1.000821e+02"," 4.120000e+01"," 2.030000e+01"," 2.380000e+01","-1.197076e-01"," 8.366584e+01"," 2.164117e+00"," 3.455970e+02"," 1.279191e+02"," 5.378834e+00"," 1.248762e+02"," 1.407126e+00","-7.798517e-01"," 8.145942e+00"," 8.977824e+00"," 1.045074e+01","-1.472918e+00"," 7.700000e+00"," 4.200000e+00"," 4.700000e+00"," 2.757100e+02"," 1.606000e+01"," 5.240000e+00"," 4.088719e+00"," 6.080137e+01"," 8.080000e+01"," 1.200000e+11"," 7.570000e+01"
"X1998M03","-1.500000e+01"," 5.400000e+00"," 6.800000e+00"," 4.000000e+00"," 3.700000e+00"," 2.260000e+01","-1.630000e+01"," 2.400000e+00"," 6.200000e+00"," 1.310000e+01","-8.000000e-01"," 4.100000e+00","-7.000000e-01"," 7.800000e+00"," 6.600000e+00"," 1.350000e+01"," 1.490000e+01"," 1.300000e+00","-7.000000e+00"," 9.176300e+01"," 1.031606e+02"," 1.061875e+00","-1.007957e-01"," 5.006662e-01"," 4.636903e-02","-6.374958e-01"," 5.004985e-01"," 1.741482e-01"," 2.603519e-01"," 2.979269e-01","-1.000000e-01"," 2.000000e-01"," 5.000000e-01"," 2.000000e-01"," 2.000000e-01"," 1.000000e-01","-2.000000e-01","-3.000000e-01"," 3.000000e-01"," 2.000000e-01"," 2.000000e-01"," 4.000000e-01","-6.000000e-01"," 3.000000e-01"," 4.000000e-01"," 1.000000e-01","-1.900000e+00"," 6.500000e+00","-2.400000e+00"," 4.440000e+00"," 5.085857e+00"," 4.590000e+00"," 3.690000e+02"," 9.260000e+02"," 1.295000e+03"," 4.741900e+04"," 2.524004e+03"," 1.007827e+02"," 9.897518e+01"," 7.707878e+01"," 1.050778e+02"," 1.020626e+02"," 1.000987e+02"," 4.130000e+01"," 2.030000e+01"," 2.380000e+01"," 0.000000e+00"," 8.483987e+01","-1.037558e+00"," 3.542230e+02"," 1.379630e+02","-2.951926e+00"," 1.304232e+02","-1.504412e+00","-1.546193e-01"," 1.468741e+01"," 9.799633e+00"," 1.172448e+01","-1.924849e+00"," 9.100000e+00"," 4.400000e+00"," 4.800000e+00"," 2.841900e+02"," 1.512000e+01"," 5.090000e+00"," 3.380518e+00"," 6.102620e+01"," 8.110000e+01"," 1.190000e+11"," 7.565000e+01"
"X1998M04"," 1.240000e+01","-1.830000e+01","-3.560000e+01","-1.000000e+00","-2.000000e-01"," 2.260000e+01","-1.540000e+01"," 1.300000e+00"," 4.100000e+00"," 1.070000e+01"," 3.500000e+00"," 9.000000e-01"," 7.200000e+00"," 1.130000e+01"," 5.900000e+00"," 8.200000e+00"," 1.630000e+01"," 8.000000e-01","-9.300000e+00"," 9.157191e+01"," 1.026938e+02"," 1.091326e+00"," 1.190075e-01"," 4.716586e-01"," 2.479993e-01","-1.101544e-01"," 4.721617e-01"," 3.491827e-01"," 4.324629e-01"," 4.386870e-01"," 1.000000e-01"," 0.000000e+00"," 5.000000e-01"," 1.000000e-01"," 3.000000e-01"," 6.000000e-01"," 1.000000e-01"," 0.000000e+00"," 8.000000e-01"," 0.000000e+00"," 4.000000e-01"," 3.000000e-01","-1.000000e-01"," 3.000000e-01"," 4.000000e-01"," 2.000000e-01","-2.400000e+00"," 6.700000e+00","-4.000000e-01"," 4.410000e+00"," 5.063450e+00"," 4.590000e+00"," 3.540000e+02"," 9.070000e+02"," 1.260000e+03"," 5.022600e+04"," 2.442803e+03"," 1.007844e+02"," 9.903968e+01"," 8.273989e+01"," 1.123712e+02"," 1.022986e+02"," 1.001101e+02"," 4.050000e+01"," 2.020000e+01"," 2.360000e+01","-1.184242e-01"," 8.790805e+01"," 6.184200e-01"," 3.316680e+02"," 1.323831e+02","-1.946266e-01"," 1.260938e+02"," 6.940978e+00"," 1.961543e+00"," 7.344572e+00"," 9.469775e+00"," 1.074768e+01","-1.277904e+00"," 1.010000e+01"," 5.300000e+00"," 5.400000e+00"," 2.848100e+02"," 1.535000e+01"," 5.060000e+00"," 3.845775e+00"," 6.093730e+01"," 8.150000e+01"," 1.200000e+11"," 7.615000e+01"
"X1998M05"," 8.300000e+00","-1.310000e+01","-2.520000e+01","-1.000000e+00"," 4.900000e+00"," 1.850000e+01","-7.500000e+00"," 2.700000e+00"," 2.200000e+00"," 6.900000e+00"," 2.900000e+00"," 1.300000e+00"," 7.200000e+00"," 8.000000e+00"," 4.500000e+00"," 7.300000e+00"," 1.290000e+01","-1.300000e+00","-1.100000e+01"," 9.254817e+01"," 1.004655e+02"," 1.098148e+00"," 5.340370e-02"," 3.652778e-01"," 1.305874e-01","-4.714086e-01"," 3.656662e-01"," 2.245394e-01"," 3.038489e-01"," 3.135440e-01"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01"," 2.000000e-01"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 0.000000e+00"," 5.000000e-01"," 0.000000e+00"," 3.000000e-01"," 2.000000e-01","-4.000000e-01"," 2.000000e-01"," 4.000000e-01"," 2.000000e-01","-1.200000e+00"," 7.100000e+00","-3.000000e+00"," 4.340000e+00"," 5.130105e+00"," 4.320000e+00"," 3.500000e+02"," 8.850000e+02"," 1.234000e+03"," 5.822400e+04"," 2.369889e+03"," 1.007995e+02"," 9.911229e+01"," 8.068812e+01"," 1.112646e+02"," 1.025120e+02"," 1.001168e+02"," 3.970000e+01"," 2.020000e+01"," 2.340000e+01","-1.199931e-01"," 8.652417e+01"," 3.779604e-01"," 3.218160e+02"," 1.406134e+02","-1.577106e-01"," 1.348879e+02","-9.848176e-01"," 1.708644e+00","-2.479783e+00"," 9.702448e+00"," 1.135265e+01","-1.650200e+00"," 9.300000e+00"," 5.200000e+00"," 5.000000e+00"," 2.672900e+02"," 1.491000e+01"," 5.130000e+00"," 4.311033e+00"," 6.084839e+01"," 8.190000e+01"," 1.210000e+11"," 7.665000e+01"
"X1998M06"," 5.100000e+00","-1.080000e+01","-2.670000e+01"," 5.000000e+00"," 7.500000e+00"," 1.480000e+01","-2.240000e+01","-5.400000e+00"," 3.000000e+00"," 5.300000e+00"," 8.500000e+00"," 5.300000e+00"," 7.500000e+00"," 7.300000e+00"," 1.060000e+01"," 1.250000e+01"," 1.170000e+01"," 8.000000e-01","-1.340000e+01"," 9.272529e+01"," 1.014054e+02"," 1.086001e+00","-9.125468e-02"," 3.252010e-01"," 6.480313e-02","-6.157324e-01"," 3.248535e-01"," 2.029983e-01"," 3.232282e-01"," 3.234832e-01","-1.000000e-01","-1.000000e-01"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01"," 2.000000e-01","-2.000000e-01"," 0.000000e+00"," 8.000000e-01"," 0.000000e+00"," 2.000000e-01"," 2.000000e-01","-6.000000e-01"," 2.000000e-01"," 4.000000e-01"," 0.000000e+00","-1.400000e+00"," 5.300000e+00","-1.200000e+00"," 4.330000e+00"," 5.019227e+00"," 4.330000e+00"," 3.600000e+02"," 8.630000e+02"," 1.224000e+03"," 6.519400e+04"," 2.332016e+03"," 1.008260e+02"," 9.917985e+01"," 8.060853e+01"," 1.123505e+02"," 1.027031e+02"," 1.001195e+02"," 3.980000e+01"," 2.030000e+01"," 2.360000e+01","-1.201373e-01"," 8.761647e+01","-1.649509e-01"," 3.285930e+02"," 1.387999e+02"," 1.034842e+00"," 1.416526e+02"," 9.759844e-01","-4.106521e-01","-9.863969e-02"," 9.866311e+00"," 1.201701e+01","-2.150700e+00"," 9.600000e+00"," 5.300000e+00"," 5.100000e+00"," 2.729500e+02"," 1.372000e+01"," 5.020000e+00"," 4.776290e+00"," 6.075949e+01"," 8.230000e+01"," 1.210000e+11"," 7.715000e+01"
"X1998M07"," 6.600000e+00"," 1.090000e+01"," 3.800000e+00"," 1.800000e+01"," 6.900000e+00"," 2.330000e+01","-1.140000e+01"," 2.600000e+00"," 2.600000e+00"," 7.000000e+00"," 4.100000e+00"," 5.300000e+00"," 4.800000e+00"," 8.000000e+00"," 1.310000e+01"," 1.070000e+01"," 1.540000e+01","-2.900000e+00","-8.600000e+00"," 9.305105e+01"," 1.017419e+02"," 1.101642e+00"," 4.489336e-01"," 2.896632e-01"," 3.691415e-01"," 6.042263e-02"," 2.892808e-01"," 3.862870e-01"," 7.352726e-01"," 6.652880e-01"," 5.000000e-01"," 1.000000e-01"," 0.000000e+00","-1.000000e-01"," 2.000000e-01"," 1.700000e+00"," 4.000000e-01"," 0.000000e+00"," 2.600000e+00"," 0.000000e+00"," 2.000000e-01"," 2.000000e-01"," 1.000000e-01"," 4.000000e-01"," 8.000000e-01"," 5.000000e-01","-1.800000e+00"," 7.500000e+00","-1.700000e+00"," 4.330000e+00"," 4.939435e+00"," 4.400000e+00"," 3.500000e+02"," 8.420000e+02"," 1.192000e+03"," 7.616100e+04"," 2.250015e+03"," 1.008691e+02"," 9.922807e+01"," 8.545892e+01"," 1.143800e+02"," 1.028800e+02"," 1.001194e+02"," 3.890000e+01"," 2.020000e+01"," 2.340000e+01","-1.202818e-01"," 9.046266e+01","-1.652235e-01"," 3.240210e+02"," 1.389394e+02"," 3.864437e-01"," 1.378644e+02"," 1.806357e+00"," 3.373735e-01"," 6.017222e+00"," 9.737731e+00"," 1.140703e+01","-1.669294e+00"," 8.300000e+00"," 4.700000e+00"," 5.000000e+00"," 2.623500e+02"," 1.417000e+01"," 4.940000e+00"," 4.815991e+00"," 6.096145e+01"," 8.183333e+01"," 1.210000e+11"," 7.727000e+01"
"X1998M08"," 2.190000e+01"," 3.210000e+01"," 3.220000e+01"," 3.200000e+01"," 1.220000e+01"," 2.640000e+01","-1.270000e+01"," 4.700000e+00"," 4.900000e+00"," 1.690000e+01","-5.000000e-01"," 1.200000e+00"," 5.200000e+00"," 7.300000e+00"," 6.300000e+00"," 4.500000e+00"," 1.770000e+01","-5.100000e+00","-9.400000e+00"," 9.362510e+01"," 1.011921e+02"," 1.107299e+00"," 3.851628e-01"," 1.499147e-01"," 2.677722e-01","-7.288901e-01"," 1.507636e-01"," 3.391220e-01"," 6.833307e-01"," 6.000730e-01"," 4.000000e-01"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 0.000000e+00"," 1.000000e-01","-2.000000e-01"," 5.500000e+00"," 1.100000e+00"," 0.000000e+00"," 3.000000e-01"," 1.000000e-01","-7.000000e-01"," 4.000000e-01"," 7.000000e-01"," 3.000000e-01","-7.000000e-01"," 4.900000e+00","-8.000000e-01"," 4.350000e+00"," 4.740952e+00"," 4.600000e+00"," 3.630000e+02"," 8.560000e+02"," 1.218000e+03"," 7.277800e+04"," 2.235296e+03"," 1.009318e+02"," 9.924141e+01"," 7.885383e+01"," 1.132690e+02"," 1.030500e+02"," 1.001181e+02"," 3.830000e+01"," 2.010000e+01"," 2.330000e+01","-2.394197e-01"," 9.094862e+01"," 4.938913e-02"," 3.322300e+02"," 8.327997e+01"," 1.476785e-01"," 5.384694e+01","-9.713089e-01"," 1.494396e-01","-7.728961e+00"," 5.915272e+00"," 7.853667e+00","-1.938395e+00"," 8.200000e+00"," 4.700000e+00"," 5.100000e+00"," 2.463400e+02"," 1.347000e+01"," 4.740000e+00"," 4.855692e+00"," 6.116341e+01"," 8.136667e+01"," 1.220000e+11"," 7.739000e+01"
"X1998M09"," 4.240000e+01"," 1.660000e+01"," 2.030000e+01"," 1.300000e+01"," 1.690000e+01"," 2.290000e+01","-1.420000e+01"," 3.200000e+00"," 6.900000e+00"," 1.520000e+01","-8.000000e-01","-5.000000e-01"," 5.400000e+00"," 5.800000e+00","-2.400000e+00"," 6.600000e+00"," 1.410000e+01","-5.300000e+00","-1.720000e+01"," 9.462914e+01"," 9.645165e+01"," 1.169194e+00"," 2.332868e-01"," 2.279687e-01"," 7.400403e-02","-5.311864e-02"," 2.275226e-01"," 2.553947e-02","-1.008073e-01","-4.970780e-02"," 2.000000e-01"," 0.000000e+00"," 3.000000e-01"," 3.000000e-01"," 2.000000e-01"," 0.000000e+00","-2.000000e-01"," 0.000000e+00","-1.700000e+00"," 7.000000e-01"," 5.000000e-01"," 1.000000e-01","-1.000000e-01"," 0.000000e+00","-2.000000e-01"," 0.000000e+00","-4.000000e-01"," 6.800000e+00","-7.000000e-01"," 4.252000e+00"," 4.474455e+00"," 4.470000e+00"," 3.560000e+02"," 8.450000e+02"," 1.201000e+03"," 9.199600e+04"," 2.256328e+03"," 1.009998e+02"," 9.921357e+01"," 6.618229e+01"," 1.123085e+02"," 1.032155e+02"," 1.001168e+02"," 3.950000e+01"," 2.030000e+01"," 2.360000e+01","-2.414313e-01"," 9.055985e+01"," 2.043874e-01"," 3.215960e+02"," 1.346150e+02","-5.131989e-01"," 1.329938e+02","-8.479566e-01"," 7.460831e-01","-1.606967e+01"," 9.329875e+00"," 1.224270e+01","-2.912826e+00"," 8.300000e+00"," 4.700000e+00"," 4.800000e+00"," 2.510300e+02"," 1.503000e+01"," 4.470000e+00"," 4.895393e+00"," 6.136537e+01"," 8.090000e+01"," 1.220000e+11"," 7.751000e+01"
"X1998M10"," 3.760000e+01"," 2.990000e+01"," 2.780000e+01"," 3.200000e+01"," 3.710000e+01"," 2.450000e+01","-6.300000e+00"," 5.500000e+00"," 7.300000e+00"," 1.440000e+01"," 1.600000e+00","-3.100000e+00"," 5.100000e+00"," 7.700000e+00","-4.200000e+00"," 2.700000e+00"," 6.800000e+00","-9.300000e+00","-2.220000e+01"," 9.516349e+01"," 9.282918e+01"," 1.184835e+00","-2.608778e-01"," 2.055273e-01"," 8.841646e-03"," 1.997303e-01"," 2.050596e-01"," 9.264304e-02","-1.796702e-01","-1.196269e-01","-3.000000e-01"," 1.000000e-01"," 8.000000e-01"," 5.000000e-01"," 4.000000e-01"," 1.000000e-01","-2.000000e-01"," 0.000000e+00","-1.300000e+00"," 1.100000e+00"," 2.000000e-01"," 1.000000e-01"," 2.000000e-01"," 1.000000e-01","-2.000000e-01"," 0.000000e+00"," 6.000000e-01"," 8.400000e+00","-6.000000e-01"," 3.987000e+00"," 4.427952e+00"," 4.040000e+00"," 3.420000e+02"," 8.470000e+02"," 1.189000e+03"," 1.057860e+05"," 2.267925e+03"," 1.010558e+02"," 9.915724e+01"," 6.559739e+01"," 1.273763e+02"," 1.033712e+02"," 1.001166e+02"," 4.010000e+01"," 2.010000e+01"," 2.350000e+01","-2.405751e-01"," 9.047812e+01"," 1.128752e+00"," 3.294310e+02"," 1.431244e+02"," 3.784923e-01"," 1.379997e+02"," 1.341641e+01"," 8.022710e-01","-8.837678e-01"," 1.080329e+01"," 1.346865e+01","-2.665360e+00"," 7.600000e+00"," 4.500000e+00"," 5.000000e+00"," 2.475400e+02"," 1.446000e+01"," 4.430000e+00"," 4.787226e+00"," 6.150501e+01"," 8.096667e+01"," 1.240000e+11"," 7.764000e+01"
"X1998M11"," 2.960000e+01"," 4.240000e+01"," 2.970000e+01"," 5.500000e+01"," 3.720000e+01"," 2.200000e+01","-7.800000e+00"," 3.800000e+00"," 5.900000e+00"," 1.430000e+01"," 2.800000e+00","-4.700000e+00"," 5.300000e+00"," 1.250000e+01","-4.100000e+00"," 2.600000e+00"," 6.500000e+00","-8.800000e+00","-2.620000e+01"," 9.429344e+01"," 9.529303e+01"," 1.149894e+00","-2.914783e-01"," 4.279874e-01","-9.001657e-02","-4.380187e-01"," 4.284440e-01"," 2.251853e-02","-2.630250e-01","-1.547592e-01","-3.000000e-01"," 0.000000e+00"," 3.000000e-01"," 5.000000e-01"," 1.000000e-01"," 0.000000e+00","-5.000000e-01"," 0.000000e+00","-1.500000e+00"," 4.000000e-01"," 0.000000e+00"," 3.000000e-01","-4.000000e-01","-1.000000e-01","-3.000000e-01","-1.000000e-01"," 1.400000e+00"," 9.500000e+00","-1.100000e+00"," 3.804000e+00"," 4.405684e+00"," 3.620000e+00"," 3.370000e+02"," 8.400000e+02"," 1.177000e+03"," 1.177460e+05"," 2.270240e+03"," 1.010769e+02"," 9.909465e+01"," 7.504182e+01"," 1.309312e+02"," 1.034887e+02"," 1.001184e+02"," 3.960000e+01"," 1.980000e+01"," 2.310000e+01","-2.425993e-01"," 9.071005e+01","-4.444103e-01"," 3.305430e+02"," 1.368470e+02"," 1.006523e+00"," 1.385409e+02"," 2.790912e+00","-1.016285e+00"," 1.439757e+01"," 1.007892e+01"," 1.250564e+01","-2.426717e+00"," 8.800000e+00"," 5.100000e+00"," 5.000000e+00"," 2.548000e+02"," 1.300000e+01"," 4.410000e+00"," 4.679059e+00"," 6.164466e+01"," 8.103333e+01"," 1.250000e+11"," 7.777000e+01"
